,name,type,desc,race,archetype,image_url,views
9626,Silent Burning,Spell Card,"During the Battle Phase, if you control a ""Silent Magician"" monster, and have more cards in your hand than your opponent: Each player draws until they have 6 cards in their hand. This card's activation and effect cannot be negated. You can banish this card from your Graveyard; add 1 ""Silent Magician"" monster from your Deck to your hand.",Quick-Play,Silent Magician,https://images.ygoprodeck.com/images/cards/44968459.jpg,51132
9627,Silent Doom,Spell Card,"Target 1 Normal Monster in your Graveyard; Special Summon it in face-up Defense Position, but it cannot attack.",Normal,,https://images.ygoprodeck.com/images/cards/42534368.jpg,74946
9628,Silent Graveyard,Spell Card,Discard 1 card; effects that activate in the GY this turn are negated.,Quick-Play,,https://images.ygoprodeck.com/images/cards/53778229.jpg,38575
9637,Silent Sword Slash,Spell Card,"Target 1 ""Silent Swordsman"" monster you control; that monster you control gains 1500 ATK and DEF, and if it does, until the end of this turn, it is unaffected by your opponent's card effects. This card's activation and effect cannot be negated. You can banish this card from your Graveyard; add 1 ""Silent Swordsman"" monster from your Deck to your hand.",Quick-Play,Silent Swordsman,https://images.ygoprodeck.com/images/cards/18563744.jpg,59103
9646,Silver Bow and Arrow,Spell Card,A Fairy-Type monster equipped with this card increases its ATK and DEF by 300 points.,Equip,,https://images.ygoprodeck.com/images/cards/1557499.jpg,156397
9650,Silver Wing,Spell Card,"Equip only to a Level 8 or higher Dragon-Type Synchro Monster. Twice per turn, it cannot be destroyed by battle. If it would be destroyed by a card effect, you can destroy this card instead.",Equip,,https://images.ygoprodeck.com/images/cards/25231813.jpg,32061
9651,Silver's Cry,Spell Card,"Target 1 Dragon Normal Monster in your GY; Special Summon that target. You can only activate 1 ""Silver's Cry"" per turn.",Quick-Play,,https://images.ygoprodeck.com/images/cards/87025064.jpg,482384
9655,Simorgh Onslaught,Spell Card,"Discard 1 Winged Beast monster; add 2 ""Simorgh"" monsters with different Attributes from your Deck to your hand. You can banish this card from your GY; reveal 1 Winged Beast monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned). You can only activate 1 ""Simorgh Onslaught"" per turn.",Normal,Simorgh,https://images.ygoprodeck.com/images/cards/28617139.jpg,47432
9656,Simorgh Repulsion,Spell Card,"Discard 1 Winged Beast monster; return all cards in your opponent's Spell & Trap Zones to the hand. You can banish this card from your GY; reveal 1 Winged Beast monster in your hand, and if you do, reduce the Levels of monsters in your hand with that name by 1 for the rest of this turn (even after they are Summoned). You can only activate 1 ""Simorgh Repulsion"" per turn.",Normal,Simorgh,https://images.ygoprodeck.com/images/cards/64002884.jpg,38683
9670,Single Purchase,Spell Card,"If you have 3 or more cards in your hand (other than this card), and none of them are monsters: Banish your entire hand face-up; add 1 monster from your Deck to your hand. If you do, you cannot Normal or Special Summon any monsters for the rest of this turn, except monsters with that name.",Normal,,https://images.ygoprodeck.com/images/cards/68661341.jpg,11458
9680,Six Samurai United,Spell Card,"Each time a ""Six Samurai"" monster(s) is Normal or Special Summoned, place 1 Bushido Counter on this card (max. 2). You can send this card to the GY; draw 1 card for each Bushido Counter on this card.",Continuous,Six Samurai,https://images.ygoprodeck.com/images/cards/72345736.jpg,185691
9681,Six Scrolls of the Samurai,Spell Card,"Tribute 2 face-up ""Six Samurai"" monsters. Special Summon 1 ""Great Shogun Shien"" from your Deck.",Quick-Play,Six Samurai,https://images.ygoprodeck.com/images/cards/54913680.jpg,32051
9683,Six Strike - Triple Impact,Spell Card,"If you control 3 or more face-up ""Six Samurai"" monsters, you can activate 1 of these effects:
● Destroy all face-up monsters your opponent controls.
● Destroy all face-up Spell/Trap Cards your opponent controls.
● Destroy all Set Spell/Trap Cards your opponent controls.",Normal,Six Samurai,https://images.ygoprodeck.com/images/cards/81426505.jpg,37042
9721,Sky Iris,Spell Card,"Your opponent cannot target ""Magician"", ""Performapal"", or ""Odd-Eyes"" cards in your Pendulum Zones with card effects. You can target 1 other face-up card you control; destroy it, and if you do, add 1 ""Odd-Eyes"" card from your Deck to your hand. You can only use this effect of ""Sky Iris"" once per turn.",Field,Odd-Eyes,https://images.ygoprodeck.com/images/cards/27813661.jpg,251318
9736,Sky Striker Airspace - Area Zero,Spell Card,"You can target 1 other card you control; excavate the top 3 cards of your Deck, and if you do, you can add 1 excavated ""Sky Striker"" card to your hand, also shuffle the rest into the Deck, then, if you excavated a ""Sky Striker"" card, send the targeted card to the GY. If this card in the Field Zone is sent to the GY by a card effect: You can Special Summon 1 ""Sky Striker Ace"" monster from your Deck. You can only use each effect of ""Sky Striker Airspace - Area Zero"" once per turn.",Field,Sky Striker,https://images.ygoprodeck.com/images/cards/50005218.jpg,366939
9737,Sky Striker Maneuver - Afterburners!,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 face-up monster on the field; destroy it, then, if you have 3 or more Spells in your GY, you can destroy 1 Spell/Trap on the field.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/99550630.jpg,395237
9738,Sky Striker Maneuver - Jamming Waves!,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 Set Spell/Trap on the field; destroy it, then, if you have 3 or more Spells in your GY, you can destroy 1 monster on the field.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/25955749.jpg,247093
9739,Sky Striker Maneuver - Scissors Cross,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 Level 4 ""Sky Striker Ace"" monster in your GY; add it to your hand, or if you have 3 or more Spells in your GY, you can Special Summon it instead.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/46271408.jpg,55202
9740,Sky Striker Maneuver - Vector Blast,Spell Card,"If you control no monsters in your Main Monster Zone: Each player sends the top 2 cards of their Deck to the GY (or as many as possible, if less than 2), then, if you sent at least 1 card to the GY, and have 3 or more Spells in your GY, you can shuffle all your opponent's monsters from the Extra Monster Zones into the Deck.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/21623008.jpg,67649
9741,Sky Striker Mecha - Eagle Booster,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 face-up monster on the field; that target is unaffected by card effects this turn, except its own, and if you have 3 or more Spells in your GY, it cannot be destroyed by battle this turn.",Quick-Play,Sky Striker,https://images.ygoprodeck.com/images/cards/25733157.jpg,234811
9742,Sky Striker Mecha - Hornet Drones,Spell Card,"If you control no monsters in your Main Monster Zone: Special Summon 1 ""Sky Striker Ace Token"" (Warrior/DARK/Level 1/ATK 0/DEF 0) in Defense Position, which cannot be Tributed, and if you have 3 or more Spells in your GY when this effect resolves, the Token's ATK/DEF become 1500 instead.",Quick-Play,Sky Striker,https://images.ygoprodeck.com/images/cards/52340444.jpg,536331
9743,Sky Striker Mecha - Shark Cannon,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 monster in your opponent's GY; banish that monster, or, if you have 3 or more Spells in your GY, you can Special Summon that monster to your field instead, but it cannot attack.",Quick-Play,Sky Striker,https://images.ygoprodeck.com/images/cards/51227866.jpg,372420
9744,Sky Striker Mecha - Widow Anchor,Spell Card,"If you control no monsters in your Main Monster Zone: Target 1 face-up Effect Monster on the field; negate that face-up monster's effects until the end of this turn, then, if you have 3 or more Spells in your GY, you can take control of that monster until the End Phase.",Quick-Play,Sky Striker,https://images.ygoprodeck.com/images/cards/98338152.jpg,498442
9745,Sky Striker Mecha Modules - Multirole,Spell Card,"Once per turn: You can target 1 other card you control; send that card to the GY, also your opponent cannot activate cards or effects in response to your Spell Card activations for the rest of this turn (even if this card leaves the field). (You can only gain the previous effect once per turn.) Once per turn, during the End Phase: You can Set ""Sky Striker"" Spells with different names from your GY, up to the number of ""Sky Striker"" Spell Cards you activated this turn while this card was face-up on your field, but banish them when they leave the field.",Continuous,Sky Striker,https://images.ygoprodeck.com/images/cards/24010609.jpg,304562
9746,Sky Striker Mecharmory - Hercules Base,Spell Card,"Activate this card only if you control no monsters in your Main Monster Zone. The equipped monster cannot attack directly. It can make a second attack on monsters during each Battle Phase. If the equipped monster destroys a monster by its attack while you have 3 or more Spells in your GY: Draw 1 card. If this card is sent from the field to the GY by a card effect: You can target up to 3 ""Sky Striker"" cards in your GY, except ""Sky Striker Mecharmory - Hercules Base""; shuffle them into the Deck.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/97616504.jpg,128501
9747,Sky Striker Mobilize - Engage!,Spell Card,"If you control no monsters in your Main Monster Zone: Add 1 ""Sky Striker"" card from your Deck to your hand, except ""Sky Striker Mobilize - Engage!"", then, if you have 3 or more Spells in your GY, you can draw 1 card.",Normal,Sky Striker,https://images.ygoprodeck.com/images/cards/63166095.jpg,601794
9748,Sky Striker Mobilize - Linkage!,Spell Card,"If you control no monsters in your Main Monster Zone: Send 1 other card you control to the GY, and if you do, Special Summon 1 ""Sky Striker Ace"" monster from your Extra Deck to the Extra Monster Zone, and if you have at least 1 LIGHT and 1 DARK ""Sky Striker Ace"" monster on your field and/or in your GY, the Summoned monster gains 1000 ATK. For the rest of this turn after this card resolves, you cannot Special Summon monsters from the Extra Deck, except ""Sky Striker Ace"" monsters.",Quick-Play,Sky Striker,https://images.ygoprodeck.com/images/cards/9726840.jpg,53811
9750,Skydive Scorcher,Spell Card,"Target 1 ""Elemental HERO"" Fusion Monster you control; destroy as many monsters your opponent controls as possible, with ATK higher than that monster's, then inflict damage to your opponent equal to the highest original ATK among those destroyed monsters in the Graveyard (your choice, if tied). If a ""Skyscraper"" Field Spell Card is in your Field Zone, inflict damage to your opponent equal to the combined original ATK of those destroyed monsters in the Graveyard, instead.",Normal,Elemental HERO,https://images.ygoprodeck.com/images/cards/40522482.jpg,28207
9752,Skyscraper,Spell Card,"If an ""Elemental HERO"" monster attacks a monster that has a higher ATK, the attacking monster gains 1000 ATK during damage calculation only.",Field,Elemental HERO,https://images.ygoprodeck.com/images/cards/63035430.jpg,104265
9753,Skyscraper 2 - Hero City,Spell Card,"Once per turn, during your Main Phase, if you control this card: You can target 1 ""Elemental HERO"" monster in your Graveyard that was destroyed by battle; Special Summon that target.",Field,Elemental HERO,https://images.ygoprodeck.com/images/cards/47596607.jpg,61765
