,type,atk,def,level,scale,linkval,views,image_url
9472,Effect Monster,700.0,500.0,3.0,,,40237,https://images.ygoprodeck.com/images/cards/2792265.jpg
9473,Pendulum Effect Monster,900.0,1500.0,3.0,2.0,,261385,https://images.ygoprodeck.com/images/cards/92559258.jpg
9475,Effect Monster,1600.0,1400.0,4.0,,,137054,https://images.ygoprodeck.com/images/cards/82466274.jpg
9479,Synchro Monster,2300.0,1800.0,7.0,,,16760,https://images.ygoprodeck.com/images/cards/43366227.jpg
9484,Flip Effect Monster,2200.0,1700.0,5.0,,,649896,https://images.ygoprodeck.com/images/cards/3717252.jpg
9485,Link Monster,1200.0,,,,2.0,144934,https://images.ygoprodeck.com/images/cards/86938484.jpg
9487,Flip Effect Monster,1900.0,0.0,4.0,,,486355,https://images.ygoprodeck.com/images/cards/77723643.jpg
9488,Tuner Monster,600.0,1400.0,2.0,,,267336,https://images.ygoprodeck.com/images/cards/37445295.jpg
9490,Flip Effect Monster,800.0,200.0,3.0,,,467449,https://images.ygoprodeck.com/images/cards/4939890.jpg
9491,Flip Effect Monster,1600.0,900.0,4.0,,,57996,https://images.ygoprodeck.com/images/cards/52551211.jpg
9493,Flip Effect Monster,1800.0,1000.0,4.0,,,578677,https://images.ygoprodeck.com/images/cards/30328508.jpg
9494,Pendulum Effect Monster,450.0,1950.0,4.0,7.0,,36563,https://images.ygoprodeck.com/images/cards/95401059.jpg
9495,Pendulum Effect Monster,900.0,100.0,2.0,1.0,,29665,https://images.ygoprodeck.com/images/cards/58016954.jpg
9496,Gemini Monster,1500.0,500.0,4.0,,,13176,https://images.ygoprodeck.com/images/cards/57827484.jpg
9497,Effect Monster,1600.0,1300.0,5.0,,,128884,https://images.ygoprodeck.com/images/cards/30778711.jpg
9500,Normal Monster,500.0,200.0,1.0,,,7006,https://images.ygoprodeck.com/images/cards/40575313.jpg
9502,Flip Effect Monster,800.0,700.0,3.0,,,55167,https://images.ygoprodeck.com/images/cards/37620434.jpg
9504,Effect Monster,2000.0,0.0,5.0,,,123943,https://images.ygoprodeck.com/images/cards/14212201.jpg
9506,XYZ Monster,2500.0,400.0,4.0,,,100890,https://images.ygoprodeck.com/images/cards/1828513.jpg
9509,Effect Monster,2000.0,1600.0,4.0,,,70355,https://images.ygoprodeck.com/images/cards/9603356.jpg
9510,Effect Monster,1700.0,1600.0,4.0,,,20293,https://images.ygoprodeck.com/images/cards/27869883.jpg
9511,Effect Monster,1400.0,200.0,4.0,,,17797,https://images.ygoprodeck.com/images/cards/20939559.jpg
9512,Effect Monster,1200.0,400.0,3.0,,,57368,https://images.ygoprodeck.com/images/cards/78936551.jpg
9513,Link Monster,1600.0,,,,2.0,187741,https://images.ygoprodeck.com/images/cards/78917791.jpg
9514,Synchro Monster,1600.0,1200.0,3.0,,,2563,https://images.ygoprodeck.com/images/cards/46057733.jpg
9516,Normal Monster,1200.0,1700.0,5.0,,,26916,https://images.ygoprodeck.com/images/cards/4035199.jpg
9520,XYZ Monster,1800.0,2000.0,3.0,,,44746,https://images.ygoprodeck.com/images/cards/14306092.jpg
9521,Effect Monster,1800.0,2200.0,5.0,,,18782,https://images.ygoprodeck.com/images/cards/20358953.jpg
9522,XYZ Monster,2400.0,1800.0,5.0,,,105622,https://images.ygoprodeck.com/images/cards/50449881.jpg
9523,Effect Monster,200.0,1000.0,3.0,,,37144,https://images.ygoprodeck.com/images/cards/20838380.jpg
9524,Effect Monster,2400.0,2100.0,6.0,,,20490,https://images.ygoprodeck.com/images/cards/71923655.jpg
9527,Effect Monster,0.0,2000.0,4.0,,,16023,https://images.ygoprodeck.com/images/cards/10163855.jpg
9528,Effect Monster,1600.0,0.0,4.0,,,3079,https://images.ygoprodeck.com/images/cards/77312273.jpg
9529,Effect Monster,1100.0,2000.0,2.0,,,108820,https://images.ygoprodeck.com/images/cards/5087128.jpg
9530,Tuner Monster,800.0,600.0,2.0,,,26520,https://images.ygoprodeck.com/images/cards/27416701.jpg
9535,Effect Monster,800.0,1600.0,3.0,,,41019,https://images.ygoprodeck.com/images/cards/95360850.jpg
9536,Effect Monster,0.0,900.0,2.0,,,35576,https://images.ygoprodeck.com/images/cards/28859794.jpg
9537,Effect Monster,800.0,2000.0,4.0,,,24529,https://images.ygoprodeck.com/images/cards/15939448.jpg
9538,Effect Monster,1200.0,400.0,4.0,,,24297,https://images.ygoprodeck.com/images/cards/98126725.jpg
9540,Effect Monster,1600.0,1000.0,4.0,,,29094,https://images.ygoprodeck.com/images/cards/98162021.jpg
9542,Effect Monster,700.0,300.0,2.0,,,36305,https://images.ygoprodeck.com/images/cards/99675356.jpg
9546,Tuner Monster,300.0,700.0,1.0,,,57530,https://images.ygoprodeck.com/images/cards/33883834.jpg
9547,Tuner Monster,0.0,500.0,2.0,,,16034,https://images.ygoprodeck.com/images/cards/73421698.jpg
9551,Ritual Effect Monster,3300.0,3000.0,8.0,,,30653,https://images.ygoprodeck.com/images/cards/86327225.jpg
9552,Effect Monster,400.0,1900.0,3.0,,,6086,https://images.ygoprodeck.com/images/cards/86952477.jpg
9554,Normal Monster,1600.0,1800.0,4.0,,,52491,https://images.ygoprodeck.com/images/cards/87303357.jpg
9555,Effect Monster,1400.0,800.0,4.0,,,274626,https://images.ygoprodeck.com/images/cards/95956346.jpg
9557,XYZ Monster,1600.0,1000.0,2.0,,,21686,https://images.ygoprodeck.com/images/cards/97170107.jpg
9558,Normal Monster,1300.0,1100.0,4.0,,,13303,https://images.ygoprodeck.com/images/cards/82085619.jpg
9560,Effect Monster,700.0,2000.0,4.0,,,4452,https://images.ygoprodeck.com/images/cards/49776811.jpg
9562,Ritual Effect Monster,3000.0,2500.0,8.0,,,78953,https://images.ygoprodeck.com/images/cards/52900000.jpg
9563,Ritual Effect Monster,2500.0,3000.0,8.0,,,57768,https://images.ygoprodeck.com/images/cards/25415052.jpg
9564,Link Monster,1000.0,,,,2.0,46605,https://images.ygoprodeck.com/images/cards/70709488.jpg
9565,Tuner Monster,800.0,0.0,2.0,,,49128,https://images.ygoprodeck.com/images/cards/90020780.jpg
9566,Spirit Monster,1500.0,1500.0,4.0,,,18321,https://images.ygoprodeck.com/images/cards/66815913.jpg
9567,Spirit Monster,0.0,0.0,4.0,,,11146,https://images.ygoprodeck.com/images/cards/39817919.jpg
9568,Spirit Monster,1000.0,1800.0,4.0,,,9739,https://images.ygoprodeck.com/images/cards/92200612.jpg
9573,Pendulum Effect Monster,500.0,500.0,2.0,1.0,,15298,https://images.ygoprodeck.com/images/cards/49131917.jpg
9574,Effect Monster,200.0,500.0,1.0,,,18334,https://images.ygoprodeck.com/images/cards/94081496.jpg
9575,Normal Monster,2000.0,0.0,4.0,,,163296,https://images.ygoprodeck.com/images/cards/4148264.jpg
9576,Effect Monster,1800.0,0.0,4.0,,,85526,https://images.ygoprodeck.com/images/cards/35818851.jpg
9577,Synchro Monster,2500.0,0.0,6.0,,,118130,https://images.ygoprodeck.com/images/cards/57288064.jpg
9578,Synchro Monster,3000.0,0.0,8.0,,,229912,https://images.ygoprodeck.com/images/cards/83283063.jpg
9579,Link Monster,2300.0,,,,3.0,118083,https://images.ygoprodeck.com/images/cards/86926989.jpg
9580,Effect Monster,1000.0,0.0,4.0,,,39959,https://images.ygoprodeck.com/images/cards/62038047.jpg
9581,Effect Monster,500.0,0.0,4.0,,,751697,https://images.ygoprodeck.com/images/cards/94801854.jpg
9582,Tuner Monster,800.0,0.0,2.0,,,179372,https://images.ygoprodeck.com/images/cards/36630403.jpg
9583,Tuner Monster,800.0,0.0,3.0,,,110234,https://images.ygoprodeck.com/images/cards/79783880.jpg
9584,Effect Monster,1500.0,0.0,4.0,,,231190,https://images.ygoprodeck.com/images/cards/99423156.jpg
9585,Effect Monster,1500.0,0.0,4.0,,,138036,https://images.ygoprodeck.com/images/cards/41562624.jpg
9586,Synchro Monster,2100.0,0.0,7.0,,,121175,https://images.ygoprodeck.com/images/cards/52711246.jpg
9592,Synchro Monster,3500.0,0.0,10.0,,,149783,https://images.ygoprodeck.com/images/cards/59843383.jpg
9593,Effect Monster,600.0,0.0,2.0,,,40621,https://images.ygoprodeck.com/images/cards/5177985.jpg
9594,Synchro Monster,1900.0,0.0,5.0,,,59900,https://images.ygoprodeck.com/images/cards/26326541.jpg
9595,Effect Monster,400.0,1400.0,3.0,,,25168,https://images.ygoprodeck.com/images/cards/2420921.jpg
9597,Effect Monster,1500.0,800.0,3.0,,,11382,https://images.ygoprodeck.com/images/cards/38528901.jpg
9598,Effect Monster,1600.0,800.0,4.0,,,27120,https://images.ygoprodeck.com/images/cards/2584136.jpg
9599,Effect Monster,800.0,400.0,3.0,,,5507,https://images.ygoprodeck.com/images/cards/41493640.jpg
9600,Effect Monster,500.0,500.0,3.0,,,5399,https://images.ygoprodeck.com/images/cards/32476434.jpg
9601,Synchro Monster,4000.0,3300.0,11.0,,,174059,https://images.ygoprodeck.com/images/cards/40939228.jpg
9602,Synchro Monster,4000.0,4000.0,12.0,,,346865,https://images.ygoprodeck.com/images/cards/35952884.jpg
9603,Synchro Tuner Monster,2100.0,1700.0,7.0,,,482017,https://images.ygoprodeck.com/images/cards/68431965.jpg
9606,Synchro Monster,3300.0,2500.0,10.0,,,214719,https://images.ygoprodeck.com/images/cards/24696097.jpg
9607,Synchro Monster,3300.0,2500.0,10.0,,,56344,https://images.ygoprodeck.com/images/cards/63180841.jpg
9608,Link Monster,2300.0,,,,3.0,150589,https://images.ygoprodeck.com/images/cards/33897356.jpg
9609,Effect Monster,2300.0,1700.0,7.0,,,35919,https://images.ygoprodeck.com/images/cards/5908650.jpg
9610,Effect Monster,1400.0,1200.0,4.0,,,10359,https://images.ygoprodeck.com/images/cards/14771222.jpg
9612,Normal Monster,900.0,1200.0,3.0,,,3786,https://images.ygoprodeck.com/images/cards/71950093.jpg
9614,Effect Monster,1600.0,1000.0,4.0,,,11143,https://images.ygoprodeck.com/images/cards/3603242.jpg
9618,Fusion Monster,0.0,0.0,12.0,,,32835,https://images.ygoprodeck.com/images/cards/32615065.jpg
9619,Effect Monster,300.0,1800.0,3.0,,,117804,https://images.ygoprodeck.com/images/cards/90307777.jpg
9620,Effect Monster,1500.0,800.0,4.0,,,20857,https://images.ygoprodeck.com/images/cards/65422840.jpg
9621,Effect Monster,1000.0,1200.0,4.0,,,11185,https://images.ygoprodeck.com/images/cards/10449150.jpg
9623,Synchro Monster,2400.0,1000.0,7.0,,,26158,https://images.ygoprodeck.com/images/cards/9634146.jpg
9624,Effect Monster,2000.0,1500.0,7.0,,,20827,https://images.ygoprodeck.com/images/cards/86442081.jpg
9625,Effect Monster,800.0,1400.0,4.0,,,227741,https://images.ygoprodeck.com/images/cards/90303176.jpg
9629,Effect Monster,200.0,300.0,2.0,,,23620,https://images.ygoprodeck.com/images/cards/40867519.jpg
9630,Effect Monster,1000.0,1000.0,4.0,,,166208,https://images.ygoprodeck.com/images/cards/41175645.jpg
9631,Effect Monster,1000.0,1000.0,4.0,,,99831,https://images.ygoprodeck.com/images/cards/73665146.jpg
9632,Effect Monster,3500.0,1000.0,8.0,,,129525,https://images.ygoprodeck.com/images/cards/72443568.jpg
9633,Effect Monster,500.0,1500.0,4.0,,,54200,https://images.ygoprodeck.com/images/cards/19502505.jpg
9634,Effect Monster,1900.0,0.0,4.0,,,24986,https://images.ygoprodeck.com/images/cards/62950604.jpg
9635,Effect Monster,800.0,1300.0,4.0,,,97980,https://images.ygoprodeck.com/images/cards/31059809.jpg
9636,Effect Monster,300.0,700.0,2.0,,,17639,https://images.ygoprodeck.com/images/cards/18235577.jpg
9638,Effect Monster,1000.0,1000.0,4.0,,,98475,https://images.ygoprodeck.com/images/cards/15180041.jpg
9639,Effect Monster,1000.0,1000.0,3.0,,,77135,https://images.ygoprodeck.com/images/cards/1995985.jpg
9640,Effect Monster,2300.0,1000.0,5.0,,,88658,https://images.ygoprodeck.com/images/cards/74388798.jpg
9641,Effect Monster,2800.0,1000.0,7.0,,,89996,https://images.ygoprodeck.com/images/cards/37267041.jpg
9642,Effect Monster,1000.0,2000.0,4.0,,,149635,https://images.ygoprodeck.com/images/cards/71015787.jpg
9643,Effect Monster,1400.0,1400.0,4.0,,,678,https://images.ygoprodeck.com/images/cards/15947754.jpg
9644,Effect Monster,2300.0,1400.0,5.0,,,153613,https://images.ygoprodeck.com/images/cards/32619583.jpg
9645,Effect Monster,1700.0,700.0,4.0,,,40578,https://images.ygoprodeck.com/images/cards/73001017.jpg
9647,Normal Monster,1200.0,800.0,3.0,,,142706,https://images.ygoprodeck.com/images/cards/90357090.jpg
9648,Effect Monster,1500.0,1000.0,4.0,,,215496,https://images.ygoprodeck.com/images/cards/29021114.jpg
9649,Effect Monster,1500.0,1300.0,4.0,,,7131,https://images.ygoprodeck.com/images/cards/9791914.jpg
9652,Effect Monster,500.0,100.0,3.0,,,3,https://images.ygoprodeck.com/images/cards/99801464.jpg
9653,Effect Monster,1900.0,100.0,4.0,,,291366,https://images.ygoprodeck.com/images/cards/32476603.jpg
9654,Effect Monster,0.0,0.0,2.0,,,7199,https://images.ygoprodeck.com/images/cards/13382806.jpg
9658,Effect Monster,2900.0,2000.0,8.0,,,64565,https://images.ygoprodeck.com/images/cards/22586618.jpg
9659,Effect Monster,2900.0,2000.0,8.0,,,35174,https://images.ygoprodeck.com/images/cards/86489182.jpg
9660,Effect Monster,0.0,1600.0,1.0,,,53429,https://images.ygoprodeck.com/images/cards/50820852.jpg
9661,Effect Monster,1000.0,1000.0,2.0,,,54523,https://images.ygoprodeck.com/images/cards/96214561.jpg
9662,Effect Monster,1500.0,200.0,3.0,,,47435,https://images.ygoprodeck.com/images/cards/23619206.jpg
9663,Effect Monster,2700.0,1000.0,7.0,,,12708,https://images.ygoprodeck.com/images/cards/14989021.jpg
9664,Effect Monster,1800.0,500.0,4.0,,,59296,https://images.ygoprodeck.com/images/cards/52843699.jpg
9665,Effect Monster,1400.0,1000.0,4.0,,,26636,https://images.ygoprodeck.com/images/cards/59707204.jpg
9666,Link Monster,2400.0,,,,3.0,324265,https://images.ygoprodeck.com/images/cards/72330894.jpg
9667,Effect Monster,2900.0,2000.0,8.0,,,61314,https://images.ygoprodeck.com/images/cards/95192919.jpg
9673,Effect Monster,300.0,250.0,1.0,,,87309,https://images.ygoprodeck.com/images/cards/8131171.jpg
9675,Tuner Monster,400.0,0.0,1.0,,,12613,https://images.ygoprodeck.com/images/cards/61632317.jpg
9678,Effect Monster,2200.0,1000.0,5.0,,,12326,https://images.ygoprodeck.com/images/cards/50074392.jpg
9679,Effect Monster,900.0,400.0,4.0,,,22767,https://images.ygoprodeck.com/images/cards/57019473.jpg
9686,Flip Effect Monster,900.0,400.0,2.0,,,22472,https://images.ygoprodeck.com/images/cards/60694662.jpg
9687,Gemini Monster,1700.0,1400.0,4.0,,,14892,https://images.ygoprodeck.com/images/cards/89362180.jpg
9688,Synchro Monster,2800.0,2800.0,8.0,,,41117,https://images.ygoprodeck.com/images/cards/65187687.jpg
9689,Fusion Monster,1700.0,1900.0,6.0,,,6726,https://images.ygoprodeck.com/images/cards/32355828.jpg
9693,Effect Monster,1800.0,1800.0,4.0,,,41915,https://images.ygoprodeck.com/images/cards/88901771.jpg
9694,Effect Monster,300.0,200.0,4.0,,,16347,https://images.ygoprodeck.com/images/cards/88232397.jpg
9695,Effect Monster,1900.0,1700.0,4.0,,,219185,https://images.ygoprodeck.com/images/cards/73752131.jpg
9696,Effect Monster,1600.0,1600.0,4.0,,,25426,https://images.ygoprodeck.com/images/cards/65338781.jpg
9697,Effect Monster,1700.0,1900.0,4.0,,,71284,https://images.ygoprodeck.com/images/cards/46363422.jpg
9698,Effect Monster,1500.0,400.0,4.0,,,27126,https://images.ygoprodeck.com/images/cards/27655513.jpg
9699,Effect Monster,2500.0,1200.0,6.0,,,40522,https://images.ygoprodeck.com/images/cards/61370518.jpg
9700,Effect Monster,2000.0,0.0,4.0,,,17909,https://images.ygoprodeck.com/images/cards/62782218.jpg
9702,Normal Monster,1350.0,2000.0,4.0,,,23499,https://images.ygoprodeck.com/images/cards/86652646.jpg
9703,Effect Monster,2600.0,2000.0,8.0,,,10810,https://images.ygoprodeck.com/images/cards/99899504.jpg
9704,Ritual Monster,2050.0,2500.0,7.0,,,13633,https://images.ygoprodeck.com/images/cards/3627449.jpg
9706,Fusion Monster,2650.0,2250.0,7.0,,,102600,https://images.ygoprodeck.com/images/cards/2504891.jpg
9707,Effect Monster,1000.0,1200.0,3.0,,,61945,https://images.ygoprodeck.com/images/cards/15653824.jpg
9708,Effect Monster,600.0,1600.0,3.0,,,22936,https://images.ygoprodeck.com/images/cards/98649372.jpg
9710,Normal Monster,1600.0,900.0,4.0,,,51618,https://images.ygoprodeck.com/images/cards/5265750.jpg
9711,Effect Monster,1700.0,400.0,4.0,,,429117,https://images.ygoprodeck.com/images/cards/67750322.jpg
9712,Normal Monster,1550.0,1200.0,4.0,,,240722,https://images.ygoprodeck.com/images/cards/10202894.jpg
9713,Normal Monster,300.0,200.0,1.0,,,225674,https://images.ygoprodeck.com/images/cards/32274490.jpg
9714,Normal Monster,900.0,800.0,3.0,,,7106,https://images.ygoprodeck.com/images/cards/54844990.jpg
9715,Effect Monster,500.0,1500.0,4.0,,,52272,https://images.ygoprodeck.com/images/cards/64306248.jpg
9716,Fusion Monster,1900.0,1700.0,6.0,,,4803,https://images.ygoprodeck.com/images/cards/8327462.jpg
9717,XYZ Monster,2000.0,0.0,2.0,,,288677,https://images.ygoprodeck.com/images/cards/36776089.jpg
9718,Normal Monster,1900.0,1800.0,6.0,,,14042,https://images.ygoprodeck.com/images/cards/95288024.jpg
9719,Pendulum Normal Monster,2200.0,200.0,5.0,7.0,,51017,https://images.ygoprodeck.com/images/cards/68182934.jpg
9720,Fusion Monster,2600.0,2100.0,7.0,,,89451,https://images.ygoprodeck.com/images/cards/2519690.jpg
9722,Effect Monster,2200.0,1600.0,6.0,,,6167,https://images.ygoprodeck.com/images/cards/15792576.jpg
9723,Effect Monster,2400.0,1500.0,8.0,,,15007,https://images.ygoprodeck.com/images/cards/11458071.jpg
9724,Effect Monster,2200.0,1600.0,6.0,,,17410,https://images.ygoprodeck.com/images/cards/74841885.jpg
9725,Effect Monster,2400.0,1500.0,8.0,,,32592,https://images.ygoprodeck.com/images/cards/48453776.jpg
9726,Normal Monster,1800.0,600.0,4.0,,,103500,https://images.ygoprodeck.com/images/cards/30532390.jpg
9727,Link Monster,1500.0,,,,2.0,0,https://images.ygoprodeck.com/images/cards/98462037.jpg
9728,Link Monster,1500.0,,,,1.0,483688,https://images.ygoprodeck.com/images/cards/8491308.jpg
9729,Link Monster,1500.0,,,,1.0,608492,https://images.ygoprodeck.com/images/cards/63288573.jpg
9730,Link Monster,1500.0,,,,1.0,257015,https://images.ygoprodeck.com/images/cards/12421694.jpg
9731,Effect Monster,1500.0,1500.0,4.0,,,501807,https://images.ygoprodeck.com/images/cards/26077387.jpg
9732,Effect Monster,1500.0,1500.0,4.0,,,309484,https://images.ygoprodeck.com/images/cards/37351133.jpg
9733,Link Monster,1500.0,,,,1.0,450217,https://images.ygoprodeck.com/images/cards/90673288.jpg
9734,Link Monster,1500.0,,,,2.0,221438,https://images.ygoprodeck.com/images/cards/75147529.jpg
9751,XYZ Monster,3400.0,3000.0,10.0,,,189940,https://images.ygoprodeck.com/images/cards/3814632.jpg
9754,Effect Monster,600.0,300.0,3.0,,,10984,https://images.ygoprodeck.com/images/cards/47349310.jpg
9755,XYZ Monster,200.0,2100.0,1.0,,,101069,https://images.ygoprodeck.com/images/cards/58058134.jpg
9757,Flip Effect Monster,1900.0,400.0,4.0,,,38768,https://images.ygoprodeck.com/images/cards/78636495.jpg
9758,Normal Monster,700.0,1700.0,4.0,,,4661,https://images.ygoprodeck.com/images/cards/40200834.jpg
9759,Effect Monster,0.0,0.0,10.0,,,448616,https://images.ygoprodeck.com/images/cards/10000020.jpg
9760,Normal Monster,700.0,500.0,2.0,,,19809,https://images.ygoprodeck.com/images/cards/68638985.jpg
9764,Normal Monster,2000.0,2300.0,7.0,,,91749,https://images.ygoprodeck.com/images/cards/3797883.jpg
9765,Effect Monster,100.0,100.0,1.0,,,28105,https://images.ygoprodeck.com/images/cards/10505300.jpg
9766,Effect Monster,0.0,0.0,2.0,,,16110,https://images.ygoprodeck.com/images/cards/84650463.jpg
9767,Effect Monster,1100.0,0.0,3.0,,,27883,https://images.ygoprodeck.com/images/cards/22754505.jpg
9777,Effect Monster,0.0,0.0,1.0,,,12562,https://images.ygoprodeck.com/images/cards/28427869.jpg
9782,Normal Monster,1000.0,1200.0,4.0,,,6423,https://images.ygoprodeck.com/images/cards/29802344.jpg
9783,Effect Monster,300.0,100.0,2.0,,,6067,https://images.ygoprodeck.com/images/cards/75673220.jpg
9785,Effect Monster,800.0,400.0,2.0,,,30457,https://images.ygoprodeck.com/images/cards/27877771.jpg
9786,Effect Monster,1500.0,600.0,4.0,,,77125,https://images.ygoprodeck.com/images/cards/84290642.jpg
9787,Effect Monster,2100.0,0.0,6.0,,,4563,https://images.ygoprodeck.com/images/cards/39522887.jpg
